Id,ParentId,UUID,SomeString,SomeUrl,SomeEmail,SomeLat,SomeLon,SomeInt,SomeReal,SomeDate,SomeBoolean,SomeCountry,MixedStringNumber
656,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,,-55.92791239,109.4142655,4712,2868.100287,,true,,0.2931807203
657,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,-27.26647118,27.38221313,8888,7377.742559,,true,,test-string
658,,,abcdef,https://www.kaggle.com,foo@bar.com,-81.86349352,19.11404785,2916,5492.964115,,false,,0.420048308
659,90,,abcdef,https://www.kaggle.com,foo@bar.com,-15.6838458,,942,2082.930151,,false,,34
660,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,test1@test.com,18.63745521,86.87715693,2752,7422.661874,,true,,0.1776291444
661,78,,abcdef,http://www.google.com,foo@bar.com,,22.52945825,7209,9119.976364,,false,,0.5941404785
662,,,abcdef,,foo@bar.com,76.32454621,-106.5623495,2723,,,true,,test-string
663,67,,abcdef,https://www.kaggle.com,,-0.3987582682,-11.20815571,3532,4236.186749,,,,47
664,16,,abcdef,https://www.kaggle.com,,11.84083818,48.43581557,8199,4686.825601,,false,,0.06704218152
665,83,,abcdef,http://www.google.com,foo@bar.com,88.98502223,-104.9192517,6310,5534.859066,,false,,49
666,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,-54.99959683,165.2848918,174,6114.172518,,false,,0.2765163766
667,76,,,https://www.kaggle.com,test1@test.com,-2.197679246,,6596,9253.069381,,true,,0.5109981977
668,,,abcdef,https://www.kaggle.com,foo@bar.com,-26.95855416,106.4710824,30,646.8666065,,false,,22
669,100,,,http://www.google.com,test1@test.com,3.137449348,-158.3865975,,4884.084422,,true,,27
670,,,,https://www.kaggle.com,,84.07856304,120.1191906,3417,8229.973216,,true,,
671,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,-82.92009218,16.48784315,6021,3023.864994,,false,,0.1193632108
672,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,,23.52089341,-115.2642078,,,,false,,40
673,94,,abcdef,http://www.google.com,foo@bar.com,-67.11429246,,7627,5517.89684,,false,,26
674,26,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,,-12.57733047,5.997578247,7789,9868.762635,,true,,0.5858590804
675,96,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,foo@bar.com,,138.8550782,,4003.310998,,false,,1
676,79,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,-6.844058006,-145.4344062,,3075.521455,,false,,29
677,10,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,-35.6171928,-2.40430272,7740,4409.861023,,true,,test-string
678,97,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,,83.21153096,-133.5277416,1259,3558.802158,,true,,34
679,35,,abcdef,https://www.kaggle.com,test1@test.com,-71.60584171,,2534,66.85643866,,false,,47
680,65,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,,44.08226657,,984.2714514,,true,,41
681,,,abcdef,https://www.kaggle.com,,-21.88403066,-70.98459651,8721,2451.938111,,false,,0.9261257023
682,39,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,,35.30156614,116.9688097,8263,,,false,,10
683,,,,http://www.google.com,,-12.06340174,83.50173738,,8436.885569,,true,,0.6346238433
684,20,,abcdef,https://www.kaggle.com,test1@test.com,,172.9017106,1373,7546.493899,,,,0.1744639695
685,39,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,80.91857406,-157.1195816,6193,2123.288219,,true,,0.8291541322
686,46,,,,test1@test.com,-2.943452795,117.6950521,,3767.003396,,false,,
687,82,,,http://www.google.com,test1@test.com,85.55001831,-100.5470719,6734,7035.546238,,true,,test-string
688,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,45.33237733,-147.3908501,4382,,,false,UA,38
689,,,abcdef,http://www.google.com,test1@test.com,61.23652447,-22.49460577,9427,6846.126163,,true,UA,0.7328679151
690,69,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,test1@test.com,-14.82472352,-65.62945921,7017,8855.63533,,false,UA,23
691,,,,https://www.kaggle.com,foo@bar.com,31.17646795,53.06066128,7438,2682.688258,,true,UA,39
692,80,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,34.67993673,-30.03732317,8885,3383.71698,,,UA,0.3336182829
693,91,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,2.619859224,98.47899633,7413,7231.280353,,false,UA,0.0367441341
694,,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,test1@test.com,87.94227124,-84.00398807,1045,,,true,UA,0.8204450716
695,25,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,test1@test.com,-0.06854927257,175.1140829,,,,false,UA,
696,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,-54.93993555,-86.47473433,772,1778.868405,,true,UA,8
697,70,,,http://www.google.com,,47.01050963,91.4543495,6012,4648.373571,,true,UA,0.9181182417
698,87,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,foo@bar.com,78.46036469,-111.3804963,9881,163.4976821,,true,,
699,,,abcdef,https://www.kaggle.com,foo@bar.com,71.19383166,2.309233552,3446,1952.586427,,true,,0.347287201
700,,,abcdef,https://www.kaggle.com,test1@test.com,-38.07377841,-16.74584513,1741,,,,,17
701,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,24.8595846,-84.34162287,2429,5513.189468,,true,,0.8357341577
702,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,-3.976941022,150.546435,4056,7347.128236,,false,,
703,2,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,43.25654151,-122.4108432,407,354.0700367,,false,UY,0.9582343751
704,,,abcdef,http://www.google.com,test1@test.com,-54.23623673,6.596636568,2223,8324.114939,,true,,0.9901299435
705,79,,,,,-89.64315258,,,2522.002677,,false,UY,
706,,,abcdef,http://www.google.com,test1@test.com,80.40606931,152.9770947,7130,5557.921939,,false,UY,
707,,,,,foo@bar.com,,167.1899162,3594,5426.408394,,true,UY,
708,,,,https://www.kaggle.com,foo@bar.com,-63.41622262,-52.62656208,1149,9546.722519,,true,UY,2
709,45,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,test1@test.com,67.66267011,-11.23453419,9720,6113.646648,,,UY,0.9544246059
710,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,foo@bar.com,-70.46941034,-73.02949357,7176,2982.143035,,true,UY,22
711,,,abcdef,http://www.google.com,foo@bar.com,,162.6684475,3016,728.3852759,,true,UY,31
712,21,,,http://www.google.com,test1@test.com,-30.03491543,25.0057833,9781,2024.614521,,true,UY,test-string
713,18,,abcdef,http://www.google.com,test1@test.com,-25.57703532,,566,7916.22762,,true,UY,
714,53,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,71.75148793,,6113,2534.924219,,false,UY,27
715,,,,http://www.google.com,foo@bar.com,66.11155409,20.76281459,5544,7643.135668,,true,UY,46
716,88,,abcdef,http://www.google.com,test1@test.com,0.2027085692,-119.8766262,5521,9846.838571,,,UY,
717,45,,abcdef,https://www.kaggle.com,test1@test.com,49.61803825,-173.4878847,,,,true,UY,39
718,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,74.37081767,31.25897391,8276,6470.768325,,false,UY,
719,,,,http://www.google.com,test1@test.com,-7.988489542,-131.2196168,9516,,,false,UY,
720,,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,,,52.24087382,1285,6363.195417,,true,UY,0.6166884825
721,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,-78.20344519,93.39189976,5662,6661.641797,,false,UY,0.9668861562
722,52,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,test1@test.com,71.07499504,-29.83045904,8126,864.7605869,,true,UY,38
723,97,,abcdef,http://www.google.com,foo@bar.com,53.37782619,146.6497546,579,,,false,UY,
724,88,,,https://www.kaggle.com,test1@test.com,83.00078742,44.79121115,1117,7217.694822,,false,UY,0.7178891597
725,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,-47.65226331,-2.456883855,1168,5651.649998,,true,UY,0.8179979491
726,29,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,26.3098429,80.15596692,9538,9235.160619,,true,UY,
727,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,test1@test.com,62.06253069,105.9604021,6692,4073.583565,,false,UY,23
728,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,-68.22115233,139.1849901,9677,6255.849906,,true,UY,0.180357257
729,,,,https://www.kaggle.com,foo@bar.com,-56.5657029,-160.5719021,6700,8801.999191,,false,UY,11
730,38,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,,147.3797624,4017,,,true,UY,0.4726324805
731,7,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,-74.99456789,,7615,,,true,UY,test-string
732,27,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,test1@test.com,89.0580539,27.10043779,,6584.447627,,false,UY,19
733,,,abcdef,https://www.kaggle.com,test1@test.com,4.413394577,65.29201891,1967,758.2386412,,true,UY,0.3286306759
734,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,,72.91003742,7893,3876.524823,,false,UY,0.7080754453
735,,,abcdef,https://www.kaggle.com,test1@test.com,9.874803673,-28.29182525,7015,5470.812372,,,UY,29
736,84,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,foo@bar.com,50.81590502,-132.5688563,3971,3027.147982,,true,UY,27
737,38,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,,-77.92399932,,1384,,,,UY,15
738,,,,https://www.kaggle.com,test1@test.com,18.96276657,-127.4396304,,8557.961965,,false,UY,
739,,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,test1@test.com,8.256419277,106.8034957,2020,1467.674094,,true,UY,32
740,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,19.4354744,-78.38656495,9065,7722.829408,,false,UY,0.9419329353
741,96,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,,57.12669955,-29.35363651,9331,2638.311424,,false,UY,0.7445160107
742,,,abcdef,http://www.google.com,test1@test.com,-89.43294626,-72.61789109,,549.925623,,false,UY,0.1837494952
743,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,,-74.1254301,1335,9857.322897,,true,UY,0.002355198115
744,,,abcdef,http://www.google.com,foo@bar.com,12.53131298,,2910,5468.216157,,true,UY,0.6182441452
745,36,,abcdef,http://www.google.com,test1@test.com,10.30722164,-34.64189954,,7909.732492,,true,UY,28
746,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,57.14308303,-96.2411599,1616,3172.145239,,,UY,test-string
747,27,123e4567-e89b-12d3-a456-426655440000,abcdef,,foo@bar.com,-46.34201837,-49.99778746,4246,6939.607422,,false,UY,46
748,84,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,9.622240537,-151.9915734,7290,4010.229376,,false,UY,18
749,37,,abcdef,http://www.google.com,foo@bar.com,,,1947,6856.471161,,true,UY,0.8929480423
750,49,,abcdef,https://www.kaggle.com,test1@test.com,22.25236242,-16.08255637,2688,756.8481256,,false,UY,0.8590834657
751,77,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,-11.73583874,-135.278514,4298,,,,UY,38
752,95,,abcdef,http://www.google.com,test1@test.com,-17.73937937,-123.1701482,3662,5388.731385,,true,UY,
753,22,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,70.88210561,58.60885223,9142,4574.745039,,false,UY,29
754,49,,abcdef,https://www.kaggle.com,foo@bar.com,35.61370339,-157.4029542,985,6647.967838,,,UY,0.434216567
755,45,,,http://www.google.com,foo@bar.com,-5.86831722,105.0113202,8668,154.9942497,,false,UY,0.617778741
756,44,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,32.31431756,163.9322782,7657,5294.099514,,true,UY,0.231206765
757,,,abcdef,http://www.google.com,test1@test.com,-33.55500963,117.0194079,7814,1719.101868,,true,UY,9
758,34,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,foo@bar.com,40.74854581,14.58463517,6641,6730.767789,,false,UY,0.6262905128
759,83,,abcdef,https://www.kaggle.com,test1@test.com,86.46677408,84.18397517,1683,982.0081501,,,UY,0.7525784444
760,,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,,-42.54129904,65.45694629,,7054.949211,,true,UY,
761,40,,,http://www.google.com,foo@bar.com,49.71977855,-123.9756162,3294,8578.989565,,true,UY,35
762,,,abcdef,http://www.google.com,,-58.58536568,-125.3531627,,,,,UY,17
763,,,,,test1@test.com,71.05277446,,5227,3863.426799,,false,UY,39
764,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,72.54561335,75.49169469,5224,3005.077855,,true,UY,test-string
765,,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,,53.56805702,-86.12404467,3109,5142.45107,,false,UY,
766,54,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,foo@bar.com,-12.42810879,93.79326013,9624,4137.318075,,false,UY,2
767,15,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,foo@bar.com,49.01233963,,5127,3480.48419,,true,UY,0.3883811175
768,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,7.744410395,162.9862286,9760,6769.97477,,true,UY,test-string
769,,,abcdef,http://www.google.com,foo@bar.com,-24.04935836,-146.1151259,3755,1522.061948,,false,UY,test-string
770,47,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,-57.67605306,-50.21891929,,5668.068228,,true,UY,0.6629033738
771,,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,foo@bar.com,89.69971911,-40.70280622,8851,6352.932769,,true,UY,test-string
772,,,abcdef,https://www.kaggle.com,test1@test.com,51.7083075,-29.79284158,1731,3912.155688,,true,UY,25
773,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,33.8005607,36.77234775,3876,1055.824811,,,UY,35
774,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,test1@test.com,-25.81782704,165.5847752,2035,2704.609681,,true,UY,0.2924739771
775,,,abcdef,https://www.kaggle.com,test1@test.com,41.16770947,-79.71635585,1367,6550.246484,,true,UY,0.9887048267
776,,,abcdef,https://www.kaggle.com,foo@bar.com,-82.4373021,-62.89008294,2688,7464.271095,,true,UY,14
777,31,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,test1@test.com,25.88211579,154.9706731,5816,,,true,UY,31
778,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,,-69.88115711,5221,6485.812489,,true,UY,27
779,,,,http://www.google.com,foo@bar.com,5.646241414,-7.932587782,8312,2431.411535,,false,UY,0.8137095338
780,65,,,https://www.kaggle.com,foo@bar.com,22.43105961,-97.35575216,7636,6052.592861,,false,UY,test-string
781,52,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,8.152599131,-125.6310049,28,2530.204862,,true,UY,49
782,,,,https://www.kaggle.com,foo@bar.com,-5.86971547,18.40413535,1087,,,true,UY,15
783,,,,https://www.kaggle.com,foo@bar.com,43.5375495,,966,3818.573173,,true,UY,
784,,,,https://www.kaggle.com,foo@bar.com,38.53432756,0.3709805735,2664,2883.711931,,false,UY,32
785,93,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,-67.23293766,-69.46920101,824,2828.094123,,false,UY,10
786,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,-9.281929118,-81.94293607,6119,7226.814006,,false,UY,19
787,,,,http://www.google.com,,-14.74604062,-54.77478908,1736,1343.893034,,false,UY,0.08424416036
788,86,,,https://www.kaggle.com,foo@bar.com,-89.21959125,179.0500246,1767,2729.860342,,false,UY,47
789,65,,abcdef,http://www.google.com,test1@test.com,-17.51333821,-18.97852393,1474,2862.663839,,true,UY,0.1020495424
790,,,,http://www.google.com,test1@test.com,43.36760973,91.36280519,8938,4615.815464,,false,UY,17
791,97,,abcdef,http://www.google.com,test1@test.com,-37.25317375,128.4093675,,688.3995393,,false,UY,0.7539853132
792,90,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,-89.8627244,135.020445,7830,8866.041309,,true,UY,0.7758613419
793,,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,foo@bar.com,-48.1801651,-153.9292217,6849,1574.892468,,true,UY,49
794,,,abcdef,https://www.kaggle.com,test1@test.com,-36.62328747,,8415,1209.034253,,false,UY,47
795,64,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,-79.97705849,158.1971536,4181,1422.206522,,false,UY,37
796,31,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,48.30129885,-173.6004942,,5406.415429,,true,UY,32
797,,,,http://www.google.com,test1@test.com,39.97664071,-79.37542557,2221,,,true,UY,0.6944788057
798,,,abcdef,https://www.kaggle.com,test1@test.com,-43.46810146,154.8395611,5972,,,true,UY,37
799,,,abcdef,http://www.google.com,,,130.2560927,2324,,,false,UY,
800,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,,-149.3404028,3231,,,true,,test-string
801,74,,,https://www.kaggle.com,foo@bar.com,-47.10646842,147.4295003,9418,7090.965111,,false,,46
802,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,,-1.908062882,91.46079939,4522,9276.367005,,false,,
803,,,,http://www.google.com,foo@bar.com,57.58304279,-31.48183764,5634,6491.525054,,false,,test-string
804,10,,abcdef,https://www.kaggle.com,foo@bar.com,45.8474782,-121.1417533,3699,8357.416625,,false,,test-string
805,,,,http://www.google.com,test1@test.com,-5.837034948,-164.2883706,7687,4146.147546,,true,,0.2612260658
806,,,abcdef,https://www.kaggle.com,test1@test.com,-73.20411618,-125.7799116,,700.7296358,,true,,0.07324800903
807,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,foo@bar.com,11.66897642,138.0586938,3831,6541.349357,,true,,0.5322131265
808,,,abcdef,https://www.kaggle.com,,,50.5746768,2689,201.6044908,,true,,0.7131233907
809,17,,abcdef,http://www.google.com,,-81.30323482,-103.3088049,,2173.208544,,true,,12
810,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,60.25819389,46.64396021,169,9657.46077,,true,,test-string
811,57,,,,foo@bar.com,-2.607277503,149.3712082,6175,7250.12305,,,,0.4436749523
812,70,,,https://www.kaggle.com,,-87.99633714,112.1658026,1993,,,true,,test-string
813,54,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,test1@test.com,49.89015714,147.7217213,6265,4130.374787,,false,,0.2361880623
814,,,abcdef,https://www.kaggle.com,test1@test.com,-13.07490051,-160.3065739,,4359.069001,,true,,18
815,,123e4567-e89b-12d3-a456-426655440000,,,foo@bar.com,18.29680799,64.30999114,711,,,false,,0.09164945694
816,,,abcdef,https://www.kaggle.com,foo@bar.com,65.53432567,152.9250331,9394,283.7860349,,,,0.8217292898
817,31,,,https://www.kaggle.com,foo@bar.com,17.84324887,-66.16548494,7870,9103.688734,,true,,0.7797172318
818,44,,,http://www.google.com,,-26.3914415,34.20842879,4594,9434.202093,,,,32
819,16,,,http://www.google.com,test1@test.com,-75.031004,,2153,4659.089534,,true,,
820,,,abcdef,https://www.kaggle.com,foo@bar.com,35.55924138,-173.6231764,,2740.57098,,true,,0.07563287567
821,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,-36.81953939,101.8767115,2738,3318.461146,,false,,0.06354675196
822,,,,https://www.kaggle.com,,25.59608049,54.34548734,6585,8425.987382,,true,,35
823,91,,abcdef,http://www.google.com,test1@test.com,-27.0281344,-54.98363852,6828,,,false,,0.6569995471
824,,,,http://www.google.com,test1@test.com,74.96383589,50.6128719,1180,954.4484536,,false,,0.6977152915
825,,,abcdef,https://www.kaggle.com,test1@test.com,3.556989599,107.6491831,4511,8934.320428,,true,,15
826,1,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,,41.87729499,4347,3781.148012,,true,,0.2037452303
827,81,,,http://www.google.com,test1@test.com,88.85802937,-96.03125422,4794,2919.319386,,true,,test-string
828,,,abcdef,http://www.google.com,foo@bar.com,12.21896461,121.6158666,8149,8835.341962,,true,,12
829,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,-41.49399613,140.8008397,9716,9780.979733,,true,,45
830,100,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,foo@bar.com,-53.72005838,-111.895769,257,,,false,,0.7018982229
831,95,,abcdef,http://www.google.com,foo@bar.com,-8.691558682,-16.8408049,,,,false,,32
832,75,,abcdef,https://www.kaggle.com,foo@bar.com,-72.44265759,,6298,5004.339906,,true,,15
833,17,,abcdef,https://www.kaggle.com,test1@test.com,67.25294681,-6.872272154,607,3885.113054,,true,,0.9918316257
834,88,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,foo@bar.com,-2.061552319,2.462686315,7077,8428.297842,,true,,4
835,,,,https://www.kaggle.com,test1@test.com,-32.54580433,,356,,,true,,0.5982675627
836,36,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,,,3409,8143.397562,,true,,14
837,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,test1@test.com,18.33962285,149.2760469,8003,4691.880598,,false,,0.3876064863
838,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,-56.27747032,52.19417357,9662,170.07421,,true,,0.8664590976
839,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,65.92154612,-159.5033328,1370,,,true,,29
840,47,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,foo@bar.com,21.86423682,-153.9557044,9511,8879.77652,,false,,19
841,,,abcdef,https://www.kaggle.com,foo@bar.com,-66.483657,116.1652737,7935,4799.97928,,false,,36
842,46,,,http://www.google.com,foo@bar.com,-24.76135183,178.7846731,6429,,,,,
843,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,test1@test.com,-55.26097748,-158.8374434,423,1076.590606,,false,,37
844,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,6.681197247,-114.8492683,1782,4921.040077,,,,39
845,21,,abcdef,https://www.kaggle.com,test1@test.com,-69.52456986,168.762424,5295,6808.985198,,true,,26
846,61,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,-74.43928864,26.77918883,6769,1062.147582,,true,,0.9971954436
847,91,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,test1@test.com,-29.1076274,107.1740767,1722,699.3512443,,false,,0.7647094274
848,64,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,foo@bar.com,19.50234543,139.85219,604,4742.430411,,true,,0.8982522658
849,31,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,35.30885935,-28.38228679,5267,9670.39271,,false,,23
850,40,,abcdef,https://www.kaggle.com,foo@bar.com,67.19174776,68.17220166,3751,2318.892882,,false,,
851,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,68.38369971,-17.59086664,7963,3949.328762,,false,,0.6989956159
852,23,,abcdef,http://www.google.com,test1@test.com,9.300500076,-152.5153851,5890,7700.994538,,false,,28
853,82,123e4567-e89b-12d3-a456-426655440000,,,,79.2133444,157.8389647,2974,4901.991986,,true,,0.8126217888
854,71,,abcdef,http://www.google.com,foo@bar.com,,-65.41660986,8627,8895.78147,,true,,
855,,,abcdef,http://www.google.com,test1@test.com,-83.19950966,151.8914298,,9729.444708,,true,,0.6553747146
856,,,,http://www.google.com,foo@bar.com,-74.48040983,-151.9282063,8721,8737.364347,,true,,test-string
857,75,,abcdef,http://www.google.com,test1@test.com,57.84225384,40.18200868,4667,4825.725538,,true,,test-string
858,48,,,https://www.kaggle.com,test1@test.com,61.62247328,,8840,6700.617332,,true,,42
859,6,,abcdef,http://www.google.com,foo@bar.com,-70.24983729,-51.23266132,5106,1477.269154,,false,,0.4023812988
860,80,,abcdef,http://www.google.com,test1@test.com,-43.00506506,60.59875457,110,2628.563773,,true,,test-string
861,86,,abcdef,https://www.kaggle.com,test1@test.com,-5.62269363,,,3752.870996,,false,,
862,,,,http://www.google.com,,7.14934658,-28.93908993,2189,6311.352391,,true,,0.2598593211
863,87,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,-86.82996894,-57.57949621,4882,,,false,,8
864,,,,https://www.kaggle.com,foo@bar.com,80.07415042,128.6797906,1374,6379.426447,,true,,test-string
865,42,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,test1@test.com,-57.68906214,90.71386545,3765,7651.593418,,false,,32
866,,,,https://www.kaggle.com,test1@test.com,9.894270207,73.42821803,4935,6665.537931,,true,,0.0701077254
867,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,test1@test.com,26.44646853,-71.72480125,4997,6849.673827,,true,,1
868,,,,http://www.google.com,test1@test.com,24.06745332,12.35920072,9293,9961.258516,,true,,46
869,5,,abcdef,http://www.google.com,foo@bar.com,17.95055365,20.84397364,8657,832.7206293,,true,,0.6573376625
870,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,-15.47948486,,829,7660.325569,,true,,0.1796119
871,,,abcdef,https://www.kaggle.com,foo@bar.com,-4.956962712,,653,545.686444,,false,,0.8002183754
872,,123e4567-e89b-12d3-a456-426655440000,,,foo@bar.com,54.68945973,173.1614864,5157,6062.825505,,false,,29
873,,,,,foo@bar.com,-65.57373888,36.61981053,4945,2311.320317,,true,,26
874,,,abcdef,https://www.kaggle.com,test1@test.com,4.860765324,,5020,,,false,,
875,37,,abcdef,https://www.kaggle.com,foo@bar.com,-66.30767877,167.5051484,6734,2344.672336,,true,,
876,81,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,17.98972791,60.3389375,,220.7027785,,,,35
877,47,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,,,9044,8044.847579,,false,,20
878,71,,,https://www.kaggle.com,test1@test.com,-64.83258461,-59.96921501,8408,7991.088104,,false,,44
879,,,,,test1@test.com,-26.64394679,-54.05241759,6803,3217.00406,,false,,46
880,12,,,https://www.kaggle.com,test1@test.com,50.15349249,-161.058827,2875,7221.834479,,false,,0.5679268939
881,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,test1@test.com,-0.7601174792,134.0438305,5891,4310.367018,,true,,test-string
